2026-08-25 11:15:57 | INFO     | services.auth:register_user_service:36 | 新用户注册成功 user_id=1, username=test1
2026-08-25 11:26:13 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:14 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:14 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:15 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:15 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:15 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:16 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:16 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:17 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:17 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:18 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:18 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:18 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:19 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:19 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:20 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:20 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:20 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:21 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:21 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:22 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:22 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:22 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:23 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:23 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:24 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:24 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:24 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:25 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:25 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:26 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:26 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:26 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:27 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:27 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:28 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:28 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:28 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:29 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:29 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:30 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:30 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:30 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:31 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:31 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:33 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:33 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:34 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:34 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:34 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:35 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:35 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:36 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:36 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:36 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:37 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:37 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:38 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:38 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:39 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:39 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:26:39 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:27:22 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:27:31 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:28:04 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=2, skip=0, limit=100, 数量=0
2026-08-25 11:28:11 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:28:12 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=goal, target_id=1, skip=0, limit=100, 数量=0
2026-08-25 11:28:20 | INFO     | services.goal:update_goal_svs:83 | 用户[1] 更新目标成功 goal_id=1
2026-08-25 11:28:20 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:28:23 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=goal, target_id=1, skip=0, limit=100, 数量=0
2026-08-25 11:28:27 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 11:28:38 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=1, username=test1
2026-08-25 11:28:38 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 11:28:41 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:28:41 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:28:42 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:28:47 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:31:09 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:31:35 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:31:55 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:32:12 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:36:59 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:37:01 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:37:08 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=2, skip=0, limit=100, 数量=0
2026-08-25 11:37:11 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:39:26 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:39:28 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:39:35 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:39:37 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=goal, target_id=1, skip=0, limit=100, 数量=0
2026-08-25 11:39:42 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 11:39:44 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:39:48 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:40:17 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:40:17 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:40:19 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:40:40 | INFO     | services.diaries:create_diary_service:29 | 用户[1] 创建日记成功, diary_id=4
2026-08-25 11:40:40 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=3
2026-08-25 11:40:40 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=4, skip=0, limit=100, 数量=0
2026-08-25 11:47:01 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=4, skip=0, limit=100, 数量=0
2026-08-25 11:50:03 | INFO     | services.diaries:delete_diary_service:102 | 用户[1] 删除日记成功 diary_id=4
2026-08-25 11:50:03 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:50:08 | INFO     | services.diaries:update_diary_service:83 | 用户[1] 修改日记成功 diary_id=3
2026-08-25 11:50:08 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:50:10 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:53:19 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:53:53 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:53:54 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=0
2026-08-25 11:53:56 | INFO     | services.comment:create_comment_service:50 | 用户[1] 创建评论成功 comment_id=1, target_type=diary, target_id=3
2026-08-25 11:53:58 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=diary, target_id=3, skip=0, limit=100, 数量=1
2026-08-25 11:54:03 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 11:54:05 | INFO     | services.comment:list_target_comment_service:77 | 查询目标评论列表 target_type=goal, target_id=1, skip=0, limit=100, 数量=0
2026-08-25 11:54:06 | INFO     | services.comment:create_comment_service:50 | 用户[1] 创建评论成功 comment_id=2, target_type=goal, target_id=1
2026-08-25 11:54:07 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 11:54:13 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:56:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 11:57:23 | INFO     | services.auth:register_user_service:36 | 新用户注册成功 user_id=2, username=test2
2026-08-25 11:57:27 | WARNING  | services.auth:register_user_service:26 | 注册失败，用户名已占用 username=test2
2026-08-25 11:57:46 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=2, username=test2
2026-08-25 11:57:46 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[2] 查询自己日记列表 skip=0, limit=100, 数量=0
2026-08-25 11:57:49 | INFO     | services.goal:get_all_goal_svs:58 | 用户[2] 查询目标列表 skip=0, limit=100, 数量=0
2026-08-25 11:57:50 | WARNING  | services.user:get_my_profile_service:17 | 用户[2] 查询个人资料失败：尚未创建
2026-08-25 11:57:51 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[2] 查询自己日记列表 skip=0, limit=100, 数量=0
2026-08-25 11:58:15 | WARNING  | services.user:get_my_profile_service:17 | 用户[2] 查询个人资料失败：尚未创建
2026-08-25 11:58:26 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=2, username=test2
2026-08-25 11:58:26 | WARNING  | services.user:get_my_profile_service:17 | 用户[2] 查询个人资料失败：尚未创建
2026-08-25 11:58:31 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[2] 查询自己日记列表 skip=0, limit=100, 数量=0
2026-08-25 11:58:34 | INFO     | services.diaries:create_diary_service:29 | 用户[2] 创建日记成功, diary_id=5
2026-08-25 11:58:34 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[2] 查询自己日记列表 skip=0, limit=100, 数量=1
2026-08-25 11:58:35 | INFO     | services.goal:get_all_goal_svs:58 | 用户[2] 查询目标列表 skip=0, limit=100, 数量=0
2026-08-25 11:58:41 | WARNING  | services.user:get_my_profile_service:17 | 用户[2] 查询个人资料失败：尚未创建
2026-08-25 11:58:47 | INFO     | services.user:create_my_profile_service:42 | 用户[2] 创建个人资料成功 profile_id=2
2026-08-25 11:58:47 | INFO     | services.user:get_my_profile_service:19 | 用户[2] 查询个人资料 profile_id=2
2026-08-25 11:58:55 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=1, username=test1
2026-08-25 11:58:55 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 11:59:02 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:01:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:01:48 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:01:50 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:00 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:01 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:09 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:11 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:11 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:24 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:32 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:46 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:02:56 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:03:26 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:03:46 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:03:56 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:04:08 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:04:17 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:06:30 | WARNING  | services.auth:authenticate_user_service:44 | 登录校验失败，用户名不存在 username=testuser
2026-08-25 12:06:30 | INFO     | services.auth:register_user_service:36 | 新用户注册成功 user_id=3, username=testuser
2026-08-25 12:06:58 | INFO     | services.auth:register_user_service:36 | 新用户注册成功 user_id=4, username=avtest
2026-08-25 12:06:58 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=4, username=avtest
2026-08-25 12:07:09 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=4, username=avtest
2026-08-25 12:07:31 | INFO     | services.auth:login_user_service:65 | 用户登录成功 user_id=4, username=avtest
2026-08-25 12:07:31 | WARNING  | services.user:get_my_profile_service:17 | 用户[4] 查询个人资料失败：尚未创建
2026-08-25 12:07:31 | INFO     | services.user:create_my_profile_service:42 | 用户[4] 创建个人资料成功 profile_id=3
2026-08-25 12:07:31 | INFO     | services.user:update_my_profile_service:64 | 用户[4] 更新个人资料成功 profile_id=3
2026-08-25 12:07:31 | INFO     | services.user:get_my_profile_service:19 | 用户[4] 查询个人资料 profile_id=3
2026-08-25 12:12:28 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:12:29 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 12:12:42 | INFO     | services.user:update_my_profile_service:64 | 用户[1] 更新个人资料成功 profile_id=1
2026-08-25 12:12:42 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 12:12:43 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:12:47 | INFO     | services.goal:get_all_goal_svs:58 | 用户[1] 查询目标列表 skip=0, limit=100, 数量=1
2026-08-25 12:12:48 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 12:13:02 | INFO     | services.user:update_my_profile_service:64 | 用户[1] 更新个人资料成功 profile_id=1
2026-08-25 12:13:02 | INFO     | services.user:get_my_profile_service:19 | 用户[1] 查询个人资料 profile_id=1
2026-08-25 12:13:02 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:46 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:46 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:47 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:47 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:47 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:48 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:48 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:49 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:49 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:50 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:50 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:50 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:51 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:51 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:52 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:52 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:52 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:53 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:53 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:54 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:54 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:54 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:55 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:55 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:56 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:56 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:56 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:57 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:57 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:58 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
2026-08-25 12:13:58 | INFO     | services.diaries:list_my_diaries_service:57 | 用户[1] 查询自己日记列表 skip=0, limit=100, 数量=2
